E:\driving car simulator data\IMG\center_2021_05_10_14_12_01_569.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_01_569.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_01_569.jpg,0,1,0,30.18933
E:\driving car simulator data\IMG\center_2021_05_10_14_12_01_642.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_01_642.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_01_642.jpg,-0.15,1,0,30.1876
E:\driving car simulator data\IMG\center_2021_05_10_14_12_01_711.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_01_711.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_01_711.jpg,-0.35,1,0,30.16746
E:\driving car simulator data\IMG\center_2021_05_10_14_12_01_784.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_01_784.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_01_784.jpg,0,1,0,30.18833
E:\driving car simulator data\IMG\center_2021_05_10_14_12_01_860.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_01_860.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_01_860.jpg,0,1,0,30.19047
E:\driving car simulator data\IMG\center_2021_05_10_14_12_01_930.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_01_930.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_01_930.jpg,-0.1,1,0,30.18909
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_002.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_002.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_002.jpg,-0.25,1,0,30.17689
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_075.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_075.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_075.jpg,0,1,0,30.19015
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_147.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_147.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_147.jpg,0,1,0,30.19025
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_222.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_222.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_222.jpg,-0.15,1,0,30.18553
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_294.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_294.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_294.jpg,0,1,0,30.19026
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_366.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_366.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_366.jpg,-0.05,1,0,30.18989
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_438.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_438.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_438.jpg,-0.2,1,0,30.18073
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_507.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_507.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_507.jpg,0,1,0,30.19053
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_583.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_583.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_583.jpg,0,1,0,30.18982
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_653.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_653.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_653.jpg,-0.1,1,0,30.189
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_734.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_734.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_734.jpg,0,1,0,30.18991
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_808.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_808.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_808.jpg,0,1,0,30.19029
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_875.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_875.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_875.jpg,0,1,0,30.19035
E:\driving car simulator data\IMG\center_2021_05_10_14_12_02_945.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_02_945.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_02_945.jpg,-0.05,1,0,30.18998
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_015.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_015.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_015.jpg,-0.25,1,0,30.17523
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_088.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_088.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_088.jpg,0,1,0,30.19005
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_168.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_168.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_168.jpg,0,1,0,30.18987
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_244.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_244.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_244.jpg,0,1,0,30.19016
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_313.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_313.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_313.jpg,0,1,0,30.19029
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_381.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_381.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_381.jpg,0,1,0,30.19029
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_455.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_455.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_455.jpg,-0.15,1,0,30.18466
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_529.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_529.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_529.jpg,-0.35,1,0,30.16394
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_602.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_602.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_602.jpg,0,1,0,30.18931
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_670.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_670.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_670.jpg,0,1,0,30.18963
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_740.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_740.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_740.jpg,0,1,0,30.19009
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_811.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_811.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_811.jpg,0,1,0,30.19034
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_880.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_880.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_880.jpg,0,1,0,30.19029
E:\driving car simulator data\IMG\center_2021_05_10_14_12_03_950.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_03_950.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_03_950.jpg,-0.15,1,0,30.18481
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_021.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_021.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_021.jpg,-0.3,1,0,30.16984
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_090.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_090.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_090.jpg,0,1,0,30.18832
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_161.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_161.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_161.jpg,0,1,0,30.18989
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_232.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_232.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_232.jpg,0,1,0,30.19021
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_305.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_305.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_305.jpg,-0.05,1,0,30.18996
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_379.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_379.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_379.jpg,-0.25,1,0,30.17595
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_455.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_455.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_455.jpg,0,1,0,30.18984
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_532.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_532.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_532.jpg,0,1,0,30.18982
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_608.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_608.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_608.jpg,0,1,0,30.19022
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_686.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_686.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_686.jpg,-0.1,1,0,30.18842
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_768.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_768.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_768.jpg,0,1,0,30.19082
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_845.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_845.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_845.jpg,0,1,0,30.19016
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_920.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_920.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_920.jpg,-0.05,1,0,30.18993
E:\driving car simulator data\IMG\center_2021_05_10_14_12_04_999.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_04_999.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_04_999.jpg,-0.25,1,0,30.17583
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_076.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_076.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_076.jpg,0,1,0,30.18987
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_155.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_155.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_155.jpg,0,1,0,30.18986
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_234.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_234.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_234.jpg,0,1,0,30.19022
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_309.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_309.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_309.jpg,0,1,0,30.19028
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_386.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_386.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_386.jpg,-0.1,1,0,30.18847
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_464.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_464.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_464.jpg,-0.3,1,0,30.17018
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_542.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_542.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_542.jpg,0,1,0,30.19016
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_619.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_619.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_619.jpg,0,1,0,30.1897
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_700.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_700.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_700.jpg,0,1,0,30.19098
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_781.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_781.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_781.jpg,-0.1,1,0,30.18817
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_854.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_854.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_854.jpg,-0.3,1,0,30.16966
E:\driving car simulator data\IMG\center_2021_05_10_14_12_05_933.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_05_933.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_05_933.jpg,0,1,0,30.18812
E:\driving car simulator data\IMG\center_2021_05_10_14_12_06_009.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_06_009.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_06_009.jpg,0,1,0,30.18984
E:\driving car simulator data\IMG\center_2021_05_10_14_12_06_076.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_06_076.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_06_076.jpg,0,1,0,30.19009
E:\driving car simulator data\IMG\center_2021_05_10_14_12_06_147.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_06_147.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_06_147.jpg,0,1,0,30.19008
E:\driving car simulator data\IMG\center_2021_05_10_14_12_06_224.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_06_224.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_06_224.jpg,0,1,0,30.19012
E:\driving car simulator data\IMG\center_2021_05_10_14_12_06_305.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_06_305.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_06_305.jpg,0,1,0,30.19011
E:\driving car simulator data\IMG\center_2021_05_10_14_12_06_380.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_06_380.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_06_380.jpg,-0.2,1,0,30.17952
E:\driving car simulator data\IMG\center_2021_05_10_14_12_06_454.jpg,E:\driving car simulator data\IMG\left_2021_05_10_14_12_06_454.jpg,E:\driving car simulator data\IMG\right_2021_05_10_14_12_06_454.jpg,0,1,0,30.18413
